Offer_ID,Student_ID,Company_ID,Offer_Date,Package_LPA,Offer_Status,Final_Selected
OFF3422,STU0934,COM060,2026-04-10,3.95,Declined,No
OFF3423,STU0533,COM060,2026-04-10,4.29,Declined,No
OFF3424,STU0607,COM060,2026-04-10,4.17,Declined,No
OFF3425,STU0650,COM060,2026-04-10,4.34,Declined,No
OFF3426,STU1143,COM060,2026-04-10,4.26,Declined,No
OFF3427,STU0695,COM060,2026-04-10,4.29,Declined,No
OFF3428,STU0412,COM060,2026-04-10,4.07,Declined,No
OFF3429,STU0501,COM060,2026-04-10,3.84,Declined,No
OFF3430,STU0068,COM060,2026-04-10,3.92,Declined,No
OFF3431,STU1135,COM060,2026-04-10,4.23,Accepted,Yes
OFF3432,STU0515,COM060,2026-04-10,4.12,Declined,No
OFF3433,STU0981,COM060,2026-04-10,4.0,Declined,No
OFF3434,STU0769,COM060,2026-04-10,3.75,Declined,No
OFF3435,STU0764,COM060,2026-04-10,4.25,Declined,No
OFF3436,STU1154,COM060,2026-04-10,4.1,Accepted,Yes
OFF3437,STU0282,COM060,2026-04-10,3.93,Declined,No
OFF3438,STU0045,COM060,2026-04-10,4.26,Declined,No
OFF3439,STU0958,COM060,2026-04-10,3.77,Declined,No
OFF3440,STU0481,COM060,2026-04-10,4.18,Declined,No
OFF3441,STU0950,COM060,2026-04-10,4.34,Accepted,Yes
OFF3442,STU0083,COM060,2026-04-10,4.04,Declined,No
OFF3443,STU0221,COM060,2026-04-10,4.28,Declined,No
OFF3444,STU0453,COM060,2026-04-10,3.81,Declined,No
OFF3445,STU1158,COM060,2026-04-10,4.18,Declined,No
OFF3446,STU0780,COM060,2026-04-10,3.89,Declined,No
OFF3447,STU0545,COM060,2026-04-10,3.76,Declined,No
OFF3448,STU1054,COM060,2026-04-10,3.8,Accepted,Yes
OFF3449,STU0129,COM060,2026-04-10,3.78,Declined,No
OFF3450,STU0625,COM060,2026-04-10,3.78,Declined,No
OFF3451,STU0480,COM060,2026-04-10,3.94,Declined,No
OFF3452,STU0099,COM060,2026-04-10,4.09,Declined,No
OFF3453,STU0506,COM060,2026-04-10,3.75,Declined,No
OFF3454,STU0033,COM060,2026-04-10,3.94,Declined,No
OFF3455,STU1015,COM060,2026-04-10,4.34,Declined,No
OFF3456,STU0663,COM060,2026-04-10,3.9,Declined,No
OFF3457,STU0961,COM060,2026-04-10,3.83,Accepted,Yes
OFF3458,STU0301,COM060,2026-04-10,4.23,Declined,No
OFF3459,STU0678,COM060,2026-04-10,4.15,Accepted,Yes
OFF3460,STU0259,COM060,2026-04-10,3.92,Declined,No
OFF3461,STU0516,COM060,2026-04-10,3.82,Declined,No
OFF3462,STU0514,COM060,2026-04-10,3.78,Declined,No
OFF3463,STU0583,COM060,2026-04-10,3.92,Declined,No
OFF3464,STU0816,COM060,2026-04-10,4.08,Declined,No
OFF3465,STU0872,COM060,2026-04-10,4.08,Accepted,Yes
OFF3466,STU0597,COM060,2026-04-10,3.89,Accepted,Yes
OFF3467,STU0416,COM060,2026-04-10,3.85,Declined,No
OFF3468,STU0419,COM060,2026-04-10,3.77,Declined,No
OFF3469,STU0866,COM060,2026-04-10,4.0,Declined,No
OFF3470,STU0168,COM060,2026-04-10,4.36,Declined,No
OFF3471,STU0017,COM060,2026-04-10,4.19,Declined,No
OFF3472,STU0932,COM060,2026-04-10,4.19,Declined,No
OFF3473,STU0495,COM060,2026-04-10,3.89,Accepted,Yes
OFF3474,STU0119,COM060,2026-04-10,4.05,Declined,No
OFF3475,STU0586,COM060,2026-04-10,3.96,Declined,No
OFF3476,STU0159,COM060,2026-04-10,3.99,Declined,No
OFF3477,STU0622,COM060,2026-04-10,4.01,Declined,No
OFF3478,STU0225,COM060,2026-04-10,4.15,Accepted,Yes
OFF3479,STU0392,COM060,2026-04-10,4.24,Accepted,Yes
OFF3480,STU0615,COM060,2026-04-10,3.74,Declined,No
OFF3481,STU1042,COM060,2026-04-10,3.79,Declined,No
OFF3482,STU0916,COM060,2026-04-10,3.76,Declined,No
OFF3483,STU0408,COM060,2026-04-10,3.74,Accepted,Yes
OFF3484,STU0179,COM060,2026-04-10,4.2,Accepted,Yes
OFF3485,STU0308,COM060,2026-04-10,4.1,Declined,No
OFF3486,STU0363,COM060,2026-04-10,3.79,Declined,No
OFF3487,STU0292,COM060,2026-04-10,3.88,Declined,No
OFF3488,STU0222,COM060,2026-04-10,3.86,Accepted,Yes
OFF3489,STU0686,COM060,2026-04-10,4.13,Declined,No
OFF3490,STU0877,COM060,2026-04-10,4.33,Accepted,Yes
OFF3491,STU0743,COM060,2026-04-10,4.14,Accepted,Yes
OFF3492,STU1095,COM060,2026-04-10,3.94,Accepted,Yes
OFF3493,STU1051,COM060,2026-04-10,3.84,Declined,No
OFF3494,STU0154,COM060,2026-04-10,3.92,Declined,No
OFF3495,STU0670,COM060,2026-04-10,3.85,Declined,No
OFF3496,STU0705,COM060,2026-04-10,3.84,Declined,No
OFF3497,STU0820,COM060,2026-04-10,3.94,Declined,No
OFF3498,STU0690,COM060,2026-04-10,3.99,Accepted,Yes
OFF3499,STU0825,COM060,2026-04-10,4.27,Declined,No
OFF3500,STU0334,COM060,2026-04-10,3.78,Accepted,Yes
OFF3501,STU0136,COM060,2026-04-10,4.11,Accepted,Yes
OFF3502,STU0649,COM060,2026-04-10,4.18,Declined,No
OFF3503,STU0026,COM060,2026-04-10,4.2,Accepted,Yes
OFF3504,STU0684,COM060,2026-04-10,4.03,Accepted,Yes
OFF3505,STU1078,COM060,2026-04-10,3.92,Declined,No
OFF3506,STU0674,COM060,2026-04-10,4.33,Accepted,Yes
OFF3507,STU0631,COM060,2026-04-10,4.26,Declined,No
OFF3508,STU1071,COM060,2026-04-10,3.82,Declined,No
OFF3509,STU0426,COM060,2026-04-10,4.15,Declined,No
OFF3510,STU1079,COM060,2026-04-10,3.85,Declined,No
OFF3511,STU0138,COM060,2026-04-10,4.0,Declined,No
OFF3512,STU0296,COM060,2026-04-10,4.11,Accepted,Yes
OFF3513,STU0919,COM060,2026-04-10,3.95,Declined,No
OFF3514,STU0203,COM060,2026-04-10,4.02,Accepted,Yes
OFF3515,STU0043,COM060,2026-04-10,4.34,Declined,No
OFF3516,STU0014,COM060,2026-04-10,4.07,Declined,No
OFF3517,STU0195,COM060,2026-04-10,3.83,Declined,No
OFF3518,STU1157,COM060,2026-04-10,4.13,Declined,No
OFF3519,STU0468,COM060,2026-04-10,4.2,Declined,No
OFF3520,STU0261,COM060,2026-04-10,3.85,Declined,No
OFF3521,STU1140,COM060,2026-04-10,3.81,Declined,No
OFF3522,STU0271,COM060,2026-04-10,4.0,Declined,No
OFF3523,STU0498,COM060,2026-04-10,4.01,Declined,No
OFF3524,STU0885,COM060,2026-04-10,3.76,Declined,No
OFF3525,STU0605,COM060,2026-04-10,4.23,Declined,No
OFF3526,STU0155,COM060,2026-04-10,3.95,Declined,No
OFF3527,STU0465,COM060,2026-04-10,3.76,Declined,No
OFF3528,STU0823,COM060,2026-04-10,4.33,Accepted,Yes
OFF3529,STU0502,COM060,2026-04-10,4.18,Declined,No
OFF3530,STU0181,COM060,2026-04-10,3.86,Declined,No
OFF3531,STU0957,COM060,2026-04-10,4.29,Declined,No
OFF3532,STU0392,COM061,2025-12-11,4.37,Accepted,Yes
OFF3533,STU0179,COM061,2025-12-11,4.85,Declined,No
OFF3534,STU0475,COM061,2025-12-11,4.63,Accepted,Yes
OFF3535,STU0507,COM061,2025-12-11,4.44,Declined,No
OFF3536,STU0200,COM061,2025-12-11,4.65,Accepted,Yes
OFF3537,STU0189,COM061,2025-12-11,4.54,Declined,No
OFF3538,STU0480,COM061,2025-12-11,4.32,Declined,No
OFF3539,STU0571,COM061,2025-12-11,4.8,Declined,No
OFF3540,STU0213,COM061,2025-12-11,4.9,Declined,No
OFF3541,STU0618,COM061,2025-12-11,4.74,Declined,No
OFF3542,STU0173,COM061,2025-12-11,4.57,Declined,No
OFF3543,STU0948,COM061,2025-12-11,4.41,Accepted,Yes
OFF3544,STU0820,COM061,2025-12-11,4.65,Declined,No
OFF3545,STU0812,COM061,2025-12-11,4.84,Declined,No
OFF3546,STU0302,COM061,2025-12-11,4.8,Declined,No
OFF3547,STU0822,COM061,2025-12-11,4.7,Declined,No
OFF3548,STU0386,COM061,2025-12-11,4.53,Declined,No
OFF3549,STU0504,COM061,2025-12-11,4.85,Declined,No
OFF3550,STU0483,COM061,2025-12-11,4.89,Declined,No
OFF3551,STU1020,COM061,2025-12-11,4.45,Accepted,Yes
OFF3552,STU0086,COM061,2025-12-11,4.75,Declined,No
OFF3553,STU0043,COM061,2025-12-11,4.77,Accepted,Yes
OFF3554,STU0248,COM061,2025-12-11,4.31,Declined,No
OFF3555,STU0649,COM061,2025-12-11,4.85,Declined,No
OFF3556,STU0163,COM061,2025-12-11,4.41,Declined,No
OFF3557,STU0032,COM061,2025-12-11,4.3,Declined,No
OFF3558,STU0852,COM061,2025-12-11,4.49,Accepted,Yes
OFF3559,STU0497,COM061,2025-12-11,4.3,Declined,No
OFF3560,STU1000,COM061,2025-12-11,4.7,Accepted,Yes
OFF3561,STU0025,COM061,2025-12-11,4.42,Declined,No
OFF3562,STU0461,COM061,2025-12-11,4.59,Declined,No
OFF3563,STU0075,COM061,2025-12-11,4.22,Accepted,Yes
OFF3564,STU1158,COM061,2025-12-11,4.24,Declined,No
OFF3565,STU0853,COM061,2025-12-11,4.47,Declined,No
OFF3566,STU0863,COM061,2025-12-11,4.47,Declined,No
OFF3567,STU0627,COM061,2025-12-11,4.8,Declined,No
OFF3568,STU1125,COM061,2025-12-11,4.64,Declined,No
OFF3569,STU0268,COM061,2025-12-11,4.27,Declined,No
OFF3570,STU1056,COM061,2025-12-11,4.64,Declined,No
OFF3571,STU0495,COM061,2025-12-11,4.64,Declined,No
OFF3572,STU0894,COM061,2025-12-11,4.72,Declined,No
OFF3573,STU0705,COM061,2025-12-11,4.43,Declined,No
OFF3574,STU0559,COM061,2025-12-11,4.63,Declined,No
OFF3575,STU1002,COM061,2025-12-11,4.52,Declined,No
OFF3576,STU1109,COM061,2025-12-11,4.85,Declined,No
OFF3577,STU1011,COM061,2025-12-11,4.59,Declined,No
OFF3578,STU1094,COM061,2025-12-11,4.76,Declined,No
OFF3579,STU0714,COM061,2025-12-11,4.86,Declined,No
OFF3580,STU0663,COM061,2025-12-11,4.51,Accepted,Yes
OFF3581,STU0695,COM061,2025-12-11,4.82,Declined,No
OFF3582,STU0320,COM061,2025-12-11,4.28,Accepted,Yes
OFF3583,STU0562,COM061,2025-12-11,4.42,Declined,No
OFF3584,STU0923,COM061,2025-12-11,4.28,Accepted,Yes
OFF3585,STU0685,COM061,2025-12-11,4.59,Accepted,Yes
OFF3586,STU0516,COM061,2025-12-11,4.6,Declined,No
OFF3587,STU0136,COM061,2025-12-11,4.84,Declined,No
OFF3588,STU0400,COM061,2025-12-11,4.87,Accepted,Yes
OFF3589,STU0239,COM061,2025-12-11,4.78,Accepted,Yes
OFF3590,STU0572,COM061,2025-12-11,4.62,Accepted,Yes
OFF3591,STU0054,COM061,2025-12-11,4.23,Declined,No
OFF3592,STU0176,COM061,2025-12-11,4.82,Accepted,Yes
OFF3593,STU1054,COM061,2025-12-11,4.75,Declined,No
OFF3594,STU1098,COM061,2025-12-11,4.5,Declined,No
OFF3595,STU0202,COM061,2025-12-11,4.39,Declined,No
OFF3596,STU0159,COM061,2025-12-11,4.66,Declined,No
OFF3597,STU0005,COM061,2025-12-11,4.77,Declined,No
OFF3598,STU0372,COM061,2025-12-11,4.75,Accepted,Yes
OFF3599,STU1042,COM061,2025-12-11,4.78,Declined,No
OFF3600,STU0596,COM061,2025-12-11,4.44,Accepted,Yes
OFF3601,STU0241,COM061,2025-12-11,4.59,Accepted,Yes
OFF3602,STU0578,COM061,2025-12-11,4.81,Declined,No
OFF3603,STU0035,COM061,2025-12-11,4.73,Declined,No
OFF3604,STU0662,COM061,2025-12-11,4.83,Declined,No
OFF3605,STU0024,COM061,2025-12-11,4.72,Accepted,Yes
OFF3606,STU1128,COM061,2025-12-11,4.68,Declined,No
OFF3607,STU0256,COM061,2025-12-11,4.53,Declined,No
OFF3608,STU0498,COM061,2025-12-11,4.52,Declined,No
OFF3609,STU0105,COM061,2025-12-11,4.56,Declined,No
OFF3610,STU0793,COM061,2025-12-11,4.6,Declined,No
OFF3611,STU0168,COM061,2025-12-11,4.51,Declined,No
OFF3612,STU1079,COM061,2025-12-11,4.36,Declined,No
OFF3613,STU0235,COM061,2025-12-11,4.72,Declined,No
OFF3614,STU0459,COM061,2025-12-11,4.33,Accepted,Yes
OFF3615,STU1160,COM061,2025-12-11,4.29,Declined,No
OFF3616,STU1048,COM061,2025-12-11,4.78,Declined,No
OFF3617,STU0535,COM061,2025-12-11,4.52,Accepted,Yes
OFF3618,STU0303,COM061,2025-12-11,4.44,Declined,No
OFF3619,STU0828,COM061,2025-12-11,4.73,Accepted,Yes
OFF3620,STU0830,COM061,2025-12-11,4.87,Declined,No
OFF3621,STU0905,COM061,2025-12-11,4.19,Declined,No
OFF3622,STU0214,COM061,2025-12-11,4.64,Accepted,Yes
OFF3623,STU0673,COM061,2025-12-11,4.25,Accepted,Yes
OFF3624,STU0333,COM061,2025-12-11,4.84,Declined,No
OFF3625,STU0912,COM061,2025-12-11,4.77,Declined,No
OFF3626,STU0236,COM061,2025-12-11,4.26,Declined,No
OFF3627,STU0412,COM061,2025-12-11,4.48,Declined,No
OFF3628,STU0880,COM061,2025-12-11,4.87,Accepted,Yes
OFF3629,STU0396,COM061,2025-12-11,4.24,Accepted,Yes
OFF3630,STU0201,COM061,2025-12-11,4.88,Declined,No
OFF3631,STU0169,COM061,2025-12-11,4.67,Declined,No
OFF3632,STU0514,COM061,2025-12-11,4.27,Declined,No
OFF3633,STU0417,COM061,2025-12-11,4.5,Accepted,Yes
OFF3634,STU0652,COM061,2025-12-11,4.44,Declined,No
OFF3635,STU0603,COM061,2025-12-11,4.54,Accepted,Yes
OFF3636,STU0910,COM061,2025-12-11,4.7,Accepted,Yes
OFF3637,STU1134,COM061,2025-12-11,4.71,Accepted,Yes
OFF3638,STU0124,COM061,2025-12-11,4.45,Declined,No
OFF3639,STU1067,COM061,2025-12-11,4.34,Declined,No
OFF3640,STU0226,COM061,2025-12-11,4.57,Declined,No
OFF3641,STU0532,COM061,2025-12-11,4.63,Accepted,Yes
OFF3642,STU0783,COM061,2025-12-11,4.88,Declined,No
OFF3643,STU0763,COM061,2025-12-11,4.52,Accepted,Yes
OFF3644,STU1070,COM061,2025-12-11,4.65,Declined,No
OFF3645,STU1005,COM061,2025-12-11,4.62,Declined,No
OFF3646,STU1061,COM061,2025-12-11,4.43,Accepted,Yes
OFF3647,STU0423,COM061,2025-12-11,4.53,Declined,No
OFF3648,STU0622,COM061,2025-12-11,4.7,Declined,No
OFF3649,STU0434,COM061,2025-12-11,4.55,Declined,No
OFF3650,STU0584,COM061,2025-12-11,4.52,Declined,No
OFF3651,STU0993,COM061,2025-12-11,4.28,Declined,No
OFF3652,STU0441,COM061,2025-12-11,4.6,Declined,No
OFF3653,STU1018,COM061,2025-12-11,4.3,Declined,No
OFF3654,STU0017,COM061,2025-12-11,4.33,Declined,No
OFF3655,STU0297,COM061,2025-12-11,4.8,Declined,No
OFF3656,STU0123,COM061,2025-12-11,4.52,Accepted,Yes
OFF3657,STU0383,COM061,2025-12-11,4.82,Declined,No
OFF3658,STU0290,COM061,2025-12-11,4.23,Declined,No
OFF3659,STU0885,COM061,2025-12-11,4.3,Declined,No
OFF3660,STU0803,COM061,2025-12-11,4.57,Accepted,Yes
OFF3661,STU0918,COM061,2025-12-11,4.86,Accepted,Yes
OFF3662,STU0827,COM061,2025-12-11,4.68,Declined,No
OFF3663,STU0541,COM061,2025-12-11,4.52,Declined,No
OFF3664,STU0961,COM061,2025-12-11,4.6,Declined,No
OFF3665,STU1089,COM061,2025-12-11,4.48,Declined,No
OFF3666,STU0324,COM061,2025-12-11,4.54,Declined,No
OFF3667,STU0312,COM061,2025-12-11,4.73,Declined,No
OFF3668,STU0373,COM061,2025-12-11,4.38,Declined,No
OFF3669,STU0888,COM061,2025-12-11,4.51,Declined,No
OFF3670,STU0101,COM061,2025-12-11,4.57,Declined,No
OFF3671,STU0952,COM061,2025-12-11,4.74,Declined,No
OFF3672,STU1050,COM061,2025-12-11,4.86,Accepted,Yes
OFF3673,STU0542,COM061,2025-12-11,4.53,Accepted,Yes
OFF3674,STU1091,COM061,2025-12-11,4.34,Declined,No
OFF3675,STU0099,COM061,2025-12-11,4.79,Accepted,Yes
OFF3676,STU0310,COM061,2025-12-11,4.78,Declined,No
OFF3677,STU0847,COM061,2025-12-11,4.62,Accepted,Yes
OFF3678,STU1013,COM061,2025-12-11,4.79,Accepted,Yes
OFF3679,STU0747,COM061,2025-12-11,4.65,Declined,No
OFF3680,STU0292,COM061,2025-12-11,4.29,Declined,No
OFF3681,STU1021,COM061,2025-12-11,4.78,Declined,No
OFF3682,STU0738,COM061,2025-12-11,4.42,Declined,No
OFF3683,STU0073,COM061,2025-12-11,4.46,Accepted,Yes
OFF3684,STU0568,COM061,2025-12-11,4.83,Declined,No
OFF3685,STU0045,COM061,2025-12-11,4.25,Declined,No
OFF3686,STU0577,COM061,2025-12-11,4.58,Declined,No
OFF3687,STU0259,COM061,2025-12-11,4.59,Declined,No
OFF3688,STU0489,COM061,2025-12-11,4.73,Accepted,Yes
OFF3689,STU0154,COM061,2025-12-11,4.83,Declined,No
OFF3690,STU0723,COM061,2025-12-11,4.8,Declined,No
OFF3691,STU0482,COM061,2025-12-11,4.63,Declined,No
OFF3692,STU0759,COM061,2025-12-11,4.26,Declined,No
OFF3693,STU1127,COM061,2025-12-11,4.84,Accepted,Yes
OFF3694,STU0816,COM061,2025-12-11,4.66,Declined,No
OFF3695,STU0581,COM061,2025-12-11,4.77,Declined,No
OFF3696,STU0253,COM061,2025-12-11,4.72,Declined,No
OFF3697,STU0671,COM061,2025-12-11,4.87,Declined,No
OFF3698,STU1071,COM061,2025-12-11,4.7,Accepted,Yes
OFF3699,STU0960,COM061,2025-12-11,4.81,Declined,No
OFF3700,STU0420,COM061,2025-12-11,4.86,Accepted,Yes
OFF3701,STU0030,COM061,2025-12-11,4.35,Accepted,Yes
OFF3702,STU0481,COM061,2025-12-11,4.63,Declined,No
OFF3703,STU0354,COM061,2025-12-11,4.69,Declined,No
OFF3704,STU1051,COM061,2025-12-11,4.88,Declined,No
OFF3705,STU0307,COM061,2025-12-11,4.47,Declined,No
OFF3706,STU0984,COM061,2025-12-11,4.55,Declined,No
OFF3707,STU0425,COM062,2025-09-03,4.35,Declined,No
OFF3708,STU0899,COM062,2025-09-03,4.16,Accepted,Yes
OFF3709,STU0287,COM062,2025-09-03,4.08,Declined,No
OFF3710,STU0950,COM062,2025-09-03,3.76,Declined,No
OFF3711,STU0416,COM062,2025-09-03,3.98,Declined,No
OFF3712,STU0910,COM062,2025-09-03,3.85,Declined,No
OFF3713,STU0475,COM062,2025-09-03,4.26,Declined,No
OFF3714,STU0293,COM062,2025-09-03,3.91,Declined,No
OFF3715,STU0863,COM062,2025-09-03,4.05,Declined,No
OFF3716,STU0431,COM062,2025-09-03,3.74,Accepted,Yes
OFF3717,STU0603,COM062,2025-09-03,3.81,Declined,No
OFF3718,STU0828,COM062,2025-09-03,4.11,Declined,No
OFF3719,STU1086,COM062,2025-09-03,3.94,Declined,No
OFF3720,STU0218,COM062,2025-09-03,3.84,Declined,No
OFF3721,STU0013,COM062,2025-09-03,3.79,Declined,No
OFF3722,STU0494,COM062,2025-09-03,4.2,Declined,No
OFF3723,STU0226,COM062,2025-09-03,3.85,Declined,No
OFF3724,STU1113,COM062,2025-09-03,3.99,Declined,No
OFF3725,STU0762,COM062,2025-09-03,3.72,Declined,No
OFF3726,STU0822,COM062,2025-09-03,4.33,Declined,No
OFF3727,STU0825,COM062,2025-09-03,4.17,Declined,No
OFF3728,STU0480,COM062,2025-09-03,4.26,Accepted,Yes
OFF3729,STU1169,COM062,2025-09-03,4.3,Declined,No
OFF3730,STU0075,COM062,2025-09-03,3.91,Declined,No
OFF3731,STU0851,COM062,2025-09-03,4.24,Accepted,Yes
OFF3732,STU0350,COM062,2025-09-03,4.28,Accepted,Yes
OFF3733,STU0981,COM062,2025-09-03,4.2,Declined,No
OFF3734,STU0056,COM062,2025-09-03,3.87,Declined,No
OFF3735,STU0017,COM062,2025-09-03,4.1,Declined,No
OFF3736,STU1114,COM062,2025-09-03,3.73,Declined,No
OFF3737,STU0720,COM062,2025-09-03,3.74,Declined,No
OFF3738,STU0569,COM062,2025-09-03,3.8,Declined,No
OFF3739,STU0423,COM062,2025-09-03,3.93,Declined,No
OFF3740,STU0781,COM062,2025-09-03,3.9,Accepted,Yes
OFF3741,STU0504,COM062,2025-09-03,4.21,Declined,No
OFF3742,STU0530,COM062,2025-09-03,4.15,Declined,No
OFF3743,STU0644,COM062,2025-09-03,4.02,Declined,No
OFF3744,STU0124,COM062,2025-09-03,4.26,Declined,No
OFF3745,STU1067,COM062,2025-09-03,4.13,Declined,No
OFF3746,STU1116,COM062,2025-09-03,3.98,Declined,No
OFF3747,STU0271,COM062,2025-09-03,4.3,Declined,No
OFF3748,STU0052,COM062,2025-09-03,3.93,Declined,No
OFF3749,STU0700,COM062,2025-09-03,3.81,Declined,No
OFF3750,STU0474,COM062,2025-09-03,4.33,Declined,No
OFF3751,STU0843,COM062,2025-09-03,4.05,Declined,No
OFF3752,STU0906,COM062,2025-09-03,4.18,Declined,No
OFF3753,STU0025,COM062,2025-09-03,4.14,Declined,No
OFF3754,STU1089,COM062,2025-09-03,4.17,Declined,No
OFF3755,STU1051,COM062,2025-09-03,3.97,Accepted,Yes
OFF3756,STU1115,COM062,2025-09-03,4.34,Declined,No
OFF3757,STU0834,COM062,2025-09-03,4.05,Accepted,Yes
OFF3758,STU0568,COM062,2025-09-03,3.91,Declined,No
OFF3759,STU1105,COM062,2025-09-03,4.04,Declined,No
OFF3760,STU0610,COM062,2025-09-03,4.05,Declined,No
OFF3761,STU0856,COM062,2025-09-03,3.92,Accepted,Yes
OFF3762,STU1106,COM062,2025-09-03,4.05,Declined,No
OFF3763,STU0507,COM062,2025-09-03,3.87,Declined,No
OFF3764,STU0285,COM062,2025-09-03,3.74,Declined,No
OFF3765,STU1091,COM062,2025-09-03,4.26,Declined,No
OFF3766,STU0738,COM062,2025-09-03,3.79,Declined,No
OFF3767,STU0290,COM062,2025-09-03,3.84,Declined,No
OFF3768,STU1084,COM062,2025-09-03,4.2,Accepted,Yes
OFF3769,STU0886,COM062,2025-09-03,3.87,Declined,No
OFF3770,STU1015,COM062,2025-09-03,4.13,Declined,No
OFF3771,STU0501,COM062,2025-09-03,4.29,Declined,No
OFF3772,STU0807,COM062,2025-09-03,3.96,Declined,No
OFF3773,STU0045,COM062,2025-09-03,4.27,Declined,No
OFF3774,STU0852,COM062,2025-09-03,3.98,Declined,No
OFF3775,STU0913,COM062,2025-09-03,3.85,Declined,No
OFF3776,STU1098,COM062,2025-09-03,4.22,Declined,No
OFF3777,STU0282,COM062,2025-09-03,3.8,Declined,No
OFF3778,STU0685,COM062,2025-09-03,3.72,Declined,No
OFF3779,STU1005,COM062,2025-09-03,3.88,Declined,No
OFF3780,STU0058,COM062,2025-09-03,3.88,Declined,No
OFF3781,STU0307,COM062,2025-09-03,4.31,Declined,No
OFF3782,STU0764,COM062,2025-09-03,4.0,Declined,No
OFF3783,STU0780,COM062,2025-09-03,4.11,Declined,No
OFF3784,STU0086,COM062,2025-09-03,4.07,Declined,No
OFF3785,STU0516,COM062,2025-09-03,3.73,Declined,No
OFF3786,STU1077,COM062,2025-09-03,4.29,Declined,No
OFF3787,STU0866,COM062,2025-09-03,3.93,Declined,No
OFF3788,STU0145,COM062,2025-09-03,4.06,Declined,No
OFF3789,STU0257,COM062,2025-09-03,4.31,Accepted,Yes
OFF3790,STU0977,COM062,2025-09-03,4.27,Declined,No
OFF3791,STU1068,COM062,2025-09-03,3.72,Declined,No
OFF3792,STU0302,COM062,2025-09-03,3.81,Declined,No
OFF3793,STU0129,COM062,2025-09-03,4.32,Accepted,Yes
OFF3794,STU0621,COM062,2025-09-03,3.86,Accepted,Yes
OFF3795,STU0995,COM062,2025-09-03,4.09,Declined,No
OFF3796,STU0372,COM062,2025-09-03,3.77,Declined,No
OFF3797,STU0789,COM062,2025-09-03,3.73,Declined,No
OFF3798,STU1134,COM062,2025-09-03,4.12,Declined,No
OFF3799,STU0320,COM062,2025-09-03,4.36,Accepted,Yes
OFF3800,STU0441,COM062,2025-09-03,3.88,Declined,No
OFF3801,STU1048,COM062,2025-09-03,4.16,Accepted,Yes
OFF3802,STU0542,COM062,2025-09-03,3.92,Declined,No
OFF3803,STU0386,COM062,2025-09-03,4.08,Declined,No
OFF3804,STU1154,COM062,2025-09-03,4.11,Declined,No
OFF3805,STU0470,COM062,2025-09-03,4.13,Declined,No
OFF3806,STU1095,COM062,2025-09-03,4.16,Declined,No
OFF3807,STU0940,COM062,2025-09-03,3.97,Declined,No
OFF3808,STU0125,COM062,2025-09-03,3.95,Declined,No
OFF3809,STU0468,COM062,2025-09-03,3.83,Declined,No
OFF3810,STU0463,COM062,2025-09-03,4.06,Declined,No
OFF3811,STU0364,COM062,2025-09-03,3.73,Declined,No
OFF3812,STU0164,COM062,2025-09-03,3.92,Declined,No
OFF3813,STU0987,COM062,2025-09-03,4.09,Declined,No
OFF3814,STU0377,COM062,2025-09-03,3.89,Declined,No
OFF3815,STU0653,COM062,2025-09-03,3.91,Declined,No
OFF3816,STU1037,COM062,2025-09-03,4.05,Declined,No
OFF3817,STU0872,COM062,2025-09-03,3.93,Accepted,Yes
OFF3818,STU0221,COM062,2025-09-03,3.97,Declined,No
OFF3819,STU0412,COM062,2025-09-03,4.06,Declined,No
OFF3820,STU1073,COM062,2025-09-03,3.79,Declined,No
OFF3821,STU1120,COM062,2025-09-03,3.75,Declined,No
OFF3822,STU0902,COM062,2025-09-03,4.04,Declined,No
OFF3823,STU0695,COM062,2025-09-03,4.27,Declined,No
OFF3824,STU0352,COM062,2025-09-03,4.36,Declined,No
OFF3825,STU1135,COM062,2025-09-03,3.99,Declined,No
OFF3826,STU1143,COM062,2025-09-03,4.17,Declined,No
OFF3827,STU0801,COM062,2025-09-03,4.25,Declined,No
OFF3828,STU0771,COM062,2025-09-03,3.89,Accepted,Yes
OFF3829,STU0890,COM062,2025-09-03,4.31,Declined,No
OFF3830,STU0447,COM062,2025-09-03,3.9,Accepted,Yes
OFF3831,STU0219,COM062,2025-09-03,4.27,Declined,No
OFF3832,STU0606,COM062,2025-09-03,3.8,Accepted,Yes
OFF3833,STU0506,COM062,2025-09-03,4.32,Declined,No
OFF3834,STU0091,COM062,2025-09-03,4.23,Declined,No
OFF3835,STU0578,COM062,2025-09-03,4.28,Declined,No
OFF3836,STU0276,COM062,2025-09-03,4.24,Declined,No
OFF3837,STU0986,COM062,2025-09-03,4.22,Declined,No
OFF3838,STU0315,COM062,2025-09-03,3.94,Accepted,Yes
OFF3839,STU0314,COM062,2025-09-03,3.97,Declined,No
OFF3840,STU0220,COM062,2025-09-03,3.77,Declined,No
OFF3841,STU0109,COM062,2025-09-03,3.83,Declined,No
OFF3842,STU1066,COM062,2025-09-03,4.13,Accepted,Yes
OFF3843,STU0242,COM062,2025-09-03,3.86,Accepted,Yes
OFF3844,STU0073,COM062,2025-09-03,3.8,Declined,No
OFF3845,STU0800,COM062,2025-09-03,4.01,Declined,No
OFF3846,STU0993,COM062,2025-09-03,3.85,Declined,No
OFF3847,STU1158,COM062,2025-09-03,4.0,Declined,No
